Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,drop_this_col
2483,-0.08116706,-0.1990035,1.966703,-0.10062,-0.153898,2.021019,-0.1106579,0.1530721,2.06019,-0.09392004,0.3578153,2.018257,-0.2763668,0.06252091,2.000992,-0.4934518,0.09996095,1.846752,-0.6373894,0.2651851,1.636013,-0.6732118,0.3160662,1.59744,0.07643754,0.0673286,2.127434,0.3564644,0.1016822,2.119235,0.5566227,0.2199231,2.076178,0.6373171,0.2828632,2.082562,-0.1532351,-0.2778382,1.915638,-0.1575628,-0.6138179,1.841349,-0.1622062,-0.9743136,1.750675,-0.1336924,-0.9990418,1.658629,0.004575108,-0.2808269,1.968838,0.008942789,-0.6166859,1.832394,0.01321416,-0.9451388,1.686822,0.04187338,-0.958829,1.592545,
2489,-0.08116706,-0.1990035,1.966703,-0.10062,-0.153898,2.021019,-0.1106579,0.1530721,2.06019,-0.09392004,0.3578153,2.018257,-0.2763668,0.06252091,2.000992,-0.4934518,0.09996095,1.846752,-0.6373894,0.2651851,1.636013,-0.6732118,0.3160662,1.59744,0.07643754,0.0673286,2.127434,0.3564644,0.1016822,2.119235,0.5566227,0.2199231,2.076178,0.6373171,0.2828632,2.082562,-0.1532351,-0.2778382,1.915638,-0.1575628,-0.6138179,1.841349,-0.1622062,-0.9743136,1.750675,-0.1336924,-0.9990418,1.658629,0.004575108,-0.2808269,1.968838,0.008942789,-0.6166859,1.832394,0.01321416,-0.9451388,1.686822,0.04187338,-0.958829,1.592545,
2526,-0.07904832,-0.1991413,1.965465,-0.09857532,-0.1539399,2.019511,-0.1084747,0.151993,2.056642,-0.09014005,0.3568334,2.014541,-0.2743099,0.06181132,1.999229,-0.4904645,0.0984057,1.845313,-0.6373528,0.2635923,1.634656,-0.6727982,0.3131745,1.596718,0.07947766,0.06712315,2.126535,0.3595607,0.1021418,2.118252,0.5639561,0.2243862,2.073411,0.6455236,0.2861366,2.081572,-0.1511231,-0.2782241,1.914572,-0.1565978,-0.6135352,1.840495,-0.1624851,-0.974123,1.749899,-0.1340398,-0.9990605,1.657861,0.006992262,-0.2812922,1.967971,0.006338751,-0.6169236,1.829269,0.005702699,-0.9435883,1.682081,0.03385894,-0.9573622,1.587638,
2532,-0.07904832,-0.1991413,1.965465,-0.09857532,-0.1539399,2.019511,-0.1084747,0.151993,2.056642,-0.09014005,0.3568334,2.014541,-0.2743099,0.06181132,1.999229,-0.4904645,0.0984057,1.845313,-0.6373528,0.2635923,1.634656,-0.6727982,0.3131745,1.596718,0.07947766,0.06712315,2.126535,0.3595607,0.1021418,2.118252,0.5639561,0.2243862,2.073411,0.6455236,0.2861366,2.081572,-0.1511231,-0.2782241,1.914572,-0.1565978,-0.6135352,1.840495,-0.1624851,-0.974123,1.749899,-0.1340398,-0.9990605,1.657861,0.006992262,-0.2812922,1.967971,0.006338751,-0.6169236,1.829269,0.005702699,-0.9435883,1.682081,0.03385894,-0.9573622,1.587638,
2548,-0.07638371,-0.1988423,1.964618,-0.0961739,-0.1536932,2.018409,-0.1068651,0.1512885,2.053987,-0.08770698,0.3561921,2.011407,-0.2720064,0.06064197,1.997238,-0.4870487,0.09648602,1.844288,-0.6373844,0.2621879,1.633071,-0.6726959,0.3109345,1.595918,0.08241256,0.06718184,2.125084,0.3627702,0.1028662,2.11679,0.5615726,0.2161202,2.072217,0.6662871,0.2965679,2.080229,-0.1482506,-0.2782579,1.913634,-0.1559685,-0.6138322,1.839419,-0.164242,-0.973568,1.748888,-0.1361271,-0.9986851,1.656768,0.01040889,-0.2813967,1.967808,0.0204346,-0.6132512,1.825921,0.03030369,-0.9399214,1.674197,0.0595905,-0.9527972,1.579943,
2554,-0.07638371,-0.1988423,1.964618,-0.0961739,-0.1536932,2.018409,-0.1068651,0.1512885,2.053987,-0.08770698,0.3561921,2.011407,-0.2720064,0.06064197,1.997238,-0.4870487,0.09648602,1.844288,-0.6373844,0.2621879,1.633071,-0.6726959,0.3109345,1.595918,0.08241256,0.06718184,2.125084,0.3627702,0.1028662,2.11679,0.5615726,0.2161202,2.072217,0.6662871,0.2965679,2.080229,-0.1482506,-0.2782579,1.913634,-0.1559685,-0.6138322,1.839419,-0.164242,-0.973568,1.748888,-0.1361271,-0.9986851,1.656768,0.01040889,-0.2813967,1.967808,0.0204346,-0.6132512,1.825921,0.03030369,-0.9399214,1.674197,0.0595905,-0.9527972,1.579943,
2589,-0.07212455,-0.1989512,1.963606,-0.09195613,-0.1539863,2.017135,-0.1029315,0.1494456,2.051436,-0.08541431,0.3547834,2.007522,-0.2692706,0.05932466,1.994735,-0.4840763,0.09423561,1.843195,-0.6370921,0.2608276,1.631828,-0.6719939,0.3089092,1.594914,0.08597814,0.06866273,2.123559,0.3663892,0.104114,2.11422,0.5636669,0.2142668,2.069905,0.6615846,0.2962955,2.074925,-0.1440316,-0.2791763,1.912718,-0.1538153,-0.6134572,1.837739,-0.1643549,-0.9735649,1.746061,-0.1365909,-0.9986488,1.6538,0.01502891,-0.2813185,1.967151,0.024075,-0.6116793,1.824047,0.03301746,-0.9382557,1.670584,0.06214499,-0.9510272,1.57624,
2595,-0.07212455,-0.1989512,1.963606,-0.09195613,-0.1539863,2.017135,-0.1029315,0.1494456,2.051436,-0.08541431,0.3547834,2.007522,-0.2692706,0.05932466,1.994735,-0.4840763,0.09423561,1.843195,-0.6370921,0.2608276,1.631828,-0.6719939,0.3089092,1.594914,0.08597814,0.06866273,2.123559,0.3663892,0.104114,2.11422,0.5636669,0.2142668,2.069905,0.6615846,0.2962955,2.074925,-0.1440316,-0.2791763,1.912718,-0.1538153,-0.6134572,1.837739,-0.1643549,-0.9735649,1.746061,-0.1365909,-0.9986488,1.6538,0.01502891,-0.2813185,1.967151,0.024075,-0.6116793,1.824047,0.03301746,-0.9382557,1.670584,0.06214499,-0.9510272,1.57624,
2613,-0.06842557,-0.1985918,1.962307,-0.08801246,-0.153715,2.015662,-0.09872504,0.1484743,2.048769,-0.08215671,0.3536065,2.002884,-0.265801,0.05789453,1.992049,-0.4816158,0.0921522,1.842356,-0.6363552,0.2588452,1.630909,-0.6712502,0.3065804,1.594917,0.09102656,0.06950686,2.120694,0.3695731,0.1054335,2.111644,0.5659366,0.2168701,2.066305,0.6454283,0.2821775,2.072111,-0.1408326,-0.2793526,1.911662,-0.1520107,-0.6133248,1.836137,-0.1640652,-0.9734828,1.743802,-0.1367801,-0.9985857,1.651322,0.0188591,-0.2809694,1.966029,0.02976388,-0.608667,1.821744,0.04066714,-0.9363189,1.665624,0.06971364,-0.9488517,1.571144,
2619,-0.06842557,-0.1985918,1.962307,-0.08801246,-0.153715,2.015662,-0.09872504,0.1484743,2.048769,-0.08215671,0.3536065,2.002884,-0.265801,0.05789453,1.992049,-0.4816158,0.0921522,1.842356,-0.6363552,0.2588452,1.630909,-0.6712502,0.3065804,1.594917,0.09102656,0.06950686,2.120694,0.3695731,0.1054335,2.111644,0.5659366,0.2168701,2.066305,0.6454283,0.2821775,2.072111,-0.1408326,-0.2793526,1.911662,-0.1520107,-0.6133248,1.836137,-0.1640652,-0.9734828,1.743802,-0.1367801,-0.9985857,1.651322,0.0188591,-0.2809694,1.966029,0.02976388,-0.608667,1.821744,0.04066714,-0.9363189,1.665624,0.06971364,-0.9488517,1.571144,
2629,-0.06408846,-0.1983456,1.960089,-0.08328886,-0.1532667,2.013229,-0.09368347,0.1485071,2.04446,-0.07701083,0.353166,1.997129,-0.2617904,0.05702733,1.989605,-0.4784532,0.08977419,1.841336,-0.6339933,0.2534904,1.630342,-0.6707045,0.3027259,1.594552,0.09611201,0.07103302,2.116803,0.3717455,0.1070988,2.108355,0.5677521,0.219377,2.064002,0.6572044,0.2957614,2.065065,-0.1369687,-0.2794456,1.910176,-0.1499277,-0.6135283,1.834682,-0.1638927,-0.9735474,1.742432,-0.1373394,-0.9988784,1.64971,0.02313639,-0.2807414,1.963955,0.03628148,-0.6070301,1.818607,0.04948958,-0.9348831,1.660771,0.0782963,-0.9473829,1.566123,
2636,-0.06408846,-0.1983456,1.960089,-0.08328886,-0.1532667,2.013229,-0.09368347,0.1485071,2.04446,-0.07701083,0.353166,1.997129,-0.2617904,0.05702733,1.989605,-0.4784532,0.08977419,1.841336,-0.6339933,0.2534904,1.630342,-0.6707045,0.3027259,1.594552,0.09611201,0.07103302,2.116803,0.3717455,0.1070988,2.108355,0.5677521,0.219377,2.064002,0.6572044,0.2957614,2.065065,-0.1369687,-0.2794456,1.910176,-0.1499277,-0.6135283,1.834682,-0.1638927,-0.9735474,1.742432,-0.1373394,-0.9988784,1.64971,0.02313639,-0.2807414,1.963955,0.03628148,-0.6070301,1.818607,0.04948958,-0.9348831,1.660771,0.0782963,-0.9473829,1.566123,
2654,-0.05858403,-0.1979305,1.957481,-0.07755515,-0.1527716,2.010475,-0.0887529,0.1486783,2.04037,-0.07357913,0.3525055,1.991418,-0.2572163,0.0568641,1.987153,-0.4750295,0.08647154,1.839859,-0.6324079,0.2447298,1.62923,-0.6701286,0.2970619,1.593664,0.1010563,0.07298146,2.111966,0.3761609,0.1108346,2.102586,0.5729067,0.2216949,2.058074,0.6565301,0.2818885,2.060027,-0.1314114,-0.2792763,1.908188,-0.1465611,-0.6138988,1.832886,-0.1628321,-0.9732875,1.741076,-0.1372212,-0.9988263,1.6481,0.02870791,-0.28023,1.96151,0.04129942,-0.6065262,1.815574,0.05393557,-0.9339793,1.657318,0.08206847,-0.9465517,1.562432,
2661,-0.05858403,-0.1979305,1.957481,-0.07755515,-0.1527716,2.010475,-0.0887529,0.1486783,2.04037,-0.07357913,0.3525055,1.991418,-0.2572163,0.0568641,1.987153,-0.4750295,0.08647154,1.839859,-0.6324079,0.2447298,1.62923,-0.6701286,0.2970619,1.593664,0.1010563,0.07298146,2.111966,0.3761609,0.1108346,2.102586,0.5729067,0.2216949,2.058074,0.6565301,0.2818885,2.060027,-0.1314114,-0.2792763,1.908188,-0.1465611,-0.6138988,1.832886,-0.1628321,-0.9732875,1.741076,-0.1372212,-0.9988263,1.6481,0.02870791,-0.28023,1.96151,0.04129942,-0.6065262,1.815574,0.05393557,-0.9339793,1.657318,0.08206847,-0.9465517,1.562432,
2788,-0.04001492,-0.1971461,1.949625,-0.05904845,-0.1526681,2.002772,-0.07577062,0.1473831,2.032649,-0.06809027,0.3500642,1.978548,-0.2442892,0.05512978,1.980438,-0.4664299,0.07242987,1.83419,-0.621374,0.2102665,1.631623,-0.6659399,0.2654074,1.592093,0.1164378,0.07736942,2.099211,0.382601,0.1210034,2.089179,0.5637528,0.2538297,2.037689,0.6523505,0.3061712,2.039749,-0.1112411,-0.2802668,1.90048,-0.1365111,-0.6137372,1.829363,-0.1638527,-0.9745436,1.741586,-0.1416689,-1.001088,1.647948,0.04897631,-0.2784422,1.953146,0.05875069,-0.6042506,1.808678,0.06862202,-0.9332906,1.65106,0.09468852,-0.9457518,1.555508,
2808,-0.02955721,-0.1973897,1.945274,-0.04879511,-0.1532504,1.998734,-0.07008543,0.1469622,2.029748,-0.06287216,0.3502805,1.971367,-0.2349723,0.05206402,1.97554,-0.4562969,0.05793403,1.834145,-0.6203089,0.2052896,1.629822,-0.6600717,0.2411626,1.592385,0.1222532,0.08161923,2.090334,0.3881589,0.1329151,2.078963,0.5756179,0.2676723,2.032409,0.7235764,0.3608991,2.039245,-0.09888849,-0.2810173,1.895653,-0.1257852,-0.6144239,1.825401,-0.1548964,-0.9752809,1.738539,-0.1341749,-1.001826,1.644517,0.05942434,-0.2772756,1.948964,0.07482372,-0.6048132,1.804788,0.09022494,-0.93239,1.648759,0.1158076,-0.9444274,1.552973,
2814,-0.02955721,-0.1973897,1.945274,-0.04879511,-0.1532504,1.998734,-0.07008543,0.1469622,2.029748,-0.06287216,0.3502805,1.971367,-0.2349723,0.05206402,1.97554,-0.4562969,0.05793403,1.834145,-0.6203089,0.2052896,1.629822,-0.6600717,0.2411626,1.592385,0.1222532,0.08161923,2.090334,0.3881589,0.1329151,2.078963,0.5756179,0.2676723,2.032409,0.7235764,0.3608991,2.039245,-0.09888849,-0.2810173,1.895653,-0.1257852,-0.6144239,1.825401,-0.1548964,-0.9752809,1.738539,-0.1341749,-1.001826,1.644517,0.05942434,-0.2772756,1.948964,0.07482372,-0.6048132,1.804788,0.09022494,-0.93239,1.648759,0.1158076,-0.9444274,1.552973,
2843,-0.0183367,-0.1976073,1.939395,-0.0371891,-0.1537729,1.993192,-0.06100889,0.1462295,2.02533,-0.06033524,0.3513761,1.964485,-0.2258487,0.05062226,1.970808,-0.4428331,0.03988512,1.835055,-0.5823786,0.1206924,1.652476,-0.6552415,0.2030914,1.584976,0.1284921,0.08468858,2.080543,0.3878701,0.1415935,2.071196,0.5728017,0.2712421,2.028886,0.7234299,0.3872758,2.024843,-0.08721935,-0.2813992,1.890592,-0.1134541,-0.6133589,1.821735,-0.1421017,-0.9758499,1.735841,-0.122618,-1.002397,1.641565,0.07052727,-0.2753221,1.942157,0.0988557,-0.6020826,1.797386,0.1271146,-0.9280413,1.641106,0.1528628,-0.9392583,1.545276,
2849,-0.0183367,-0.1976073,1.939395,-0.0371891,-0.1537729,1.993192,-0.06100889,0.1462295,2.02533,-0.06033524,0.3513761,1.964485,-0.2258487,0.05062226,1.970808,-0.4428331,0.03988512,1.835055,-0.5823786,0.1206924,1.652476,-0.6552415,0.2030914,1.584976,0.1284921,0.08468858,2.080543,0.3878701,0.1415935,2.071196,0.5728017,0.2712421,2.028886,0.7234299,0.3872758,2.024843,-0.08721935,-0.2813992,1.890592,-0.1134541,-0.6133589,1.821735,-0.1421017,-0.9758499,1.735841,-0.122618,-1.002397,1.641565,0.07052727,-0.2753221,1.942157,0.0988557,-0.6020826,1.797386,0.1271146,-0.9280413,1.641106,0.1528628,-0.9392583,1.545276,
2873,-0.006786277,-0.1987987,1.931951,-0.02505878,-0.1550716,1.986068,-0.05093303,0.1449641,2.018762,-0.05495484,0.3520362,1.958937,-0.2123463,0.04663629,1.965821,-0.4196342,0.01093994,1.841687,-0.5679087,0.07124768,1.667444,-0.636683,0.1555552,1.585455,0.1375071,0.08959784,2.070103,0.3993604,0.1673028,2.056487,0.5870174,0.2937491,2.018745,0.6295415,0.3857235,2.002047,-0.07542735,-0.2825856,1.885051,-0.09246458,-0.6122111,1.81614,-0.1113547,-0.977686,1.729238,-0.09205168,-1.003589,1.634773,0.08203459,-0.2743149,1.933003,0.1097716,-0.600392,1.792807,0.1377825,-0.9296885,1.639515,0.1620254,-0.9413541,1.543373,
2879,-0.006786277,-0.1987987,1.931951,-0.02505878,-0.1550716,1.986068,-0.05093303,0.1449641,2.018762,-0.05495484,0.3520362,1.958937,-0.2123463,0.04663629,1.965821,-0.4196342,0.01093994,1.841687,-0.5679087,0.07124768,1.667444,-0.636683,0.1555552,1.585455,0.1375071,0.08959784,2.070103,0.3993604,0.1673028,2.056487,0.5870174,0.2937491,2.018745,0.6295415,0.3857235,2.002047,-0.07542735,-0.2825856,1.885051,-0.09246458,-0.6122111,1.81614,-0.1113547,-0.977686,1.729238,-0.09205168,-1.003589,1.634773,0.08203459,-0.2743149,1.933003,0.1097716,-0.600392,1.792807,0.1377825,-0.9296885,1.639515,0.1620254,-0.9413541,1.543373,
2899,0.006854067,-0.1999835,1.921221,-0.01103657,-0.1564166,1.975449,-0.03970847,0.1427803,2.007511,-0.05068808,0.3519191,1.952104,-0.2004222,0.04194991,1.961948,-0.4072545,-0.004830626,1.841191,-0.5592689,0.03739963,1.664856,-0.6045781,0.02077394,1.606195,0.1460538,0.09214371,2.060648,0.4080836,0.1812039,2.048042,0.5735505,0.3337212,2.001648,0.6561142,0.4460015,1.987268,-0.06107168,-0.2842645,1.876596,-0.07905473,-0.6114168,1.811585,-0.09931559,-0.9800076,1.728066,-0.0818089,-1.006614,1.633486,0.09607859,-0.2728158,1.920541,0.1232827,-0.5993516,1.788007,0.1510859,-0.9330797,1.640995,0.1738832,-0.9458261,1.544675,
2905,0.006854067,-0.1999835,1.921221,-0.01103657,-0.1564166,1.975449,-0.03970847,0.1427803,2.007511,-0.05068808,0.3519191,1.952104,-0.2004222,0.04194991,1.961948,-0.4072545,-0.004830626,1.841191,-0.5592689,0.03739963,1.664856,-0.6045781,0.02077394,1.606195,0.1460538,0.09214371,2.060648,0.4080836,0.1812039,2.048042,0.5735505,0.3337212,2.001648,0.6561142,0.4460015,1.987268,-0.06107168,-0.2842645,1.876596,-0.07905473,-0.6114168,1.811585,-0.09931559,-0.9800076,1.728066,-0.0818089,-1.006614,1.633486,0.09607859,-0.2728158,1.920541,0.1232827,-0.5993516,1.788007,0.1510859,-0.9330797,1.640995,0.1738832,-0.9458261,1.544675,
2941,0.0248239,-0.201778,1.910414,0.006340805,-0.1588578,1.965737,-0.03110613,0.1416329,2.002439,-0.0466724,0.3506007,1.947205,-0.1826458,0.03528686,1.956988,-0.3820092,-0.03775297,1.840686,-0.547271,-0.03847711,1.671942,-0.5555757,-0.002109352,1.647267,0.1555936,0.09195751,2.047446,0.4309066,0.2053992,2.031278,0.5861726,0.3693675,1.990717,0.6581258,0.4653867,1.977214,-0.04030704,-0.2857159,1.865837,-0.06638758,-0.6104121,1.803071,-0.0961172,-0.9805386,1.721415,-0.08240861,-1.00736,1.626325,0.114788,-0.2709495,1.9085,0.1402512,-0.598017,1.779577,0.1663747,-0.9335664,1.635803,0.1868884,-0.9461342,1.539001,
2951,0.0248239,-0.201778,1.910414,0.006340805,-0.1588578,1.965737,-0.03110613,0.1416329,2.002439,-0.0466724,0.3506007,1.947205,-0.1826458,0.03528686,1.956988,-0.3820092,-0.03775297,1.840686,-0.547271,-0.03847711,1.671942,-0.5555757,-0.002109352,1.647267,0.1555936,0.09195751,2.047446,0.4309066,0.2053992,2.031278,0.5861726,0.3693675,1.990717,0.6581258,0.4653867,1.977214,-0.04030704,-0.2857159,1.865837,-0.06638758,-0.6104121,1.803071,-0.0961172,-0.9805386,1.721415,-0.08240861,-1.00736,1.626325,0.114788,-0.2709495,1.9085,0.1402512,-0.598017,1.779577,0.1663747,-0.9335664,1.635803,0.1868884,-0.9461342,1.539001,
2980,0.04344087,-0.2032651,1.901433,0.02478831,-0.1609601,1.956942,-0.01934496,0.1387264,1.995185,-0.04193564,0.3464066,1.939883,-0.1669021,0.02586772,1.95131,-0.3523805,-0.07709434,1.84344,-0.5204349,-0.07285717,1.677838,-0.5903864,-0.01623255,1.565539,0.1686559,0.09495875,2.039413,0.4359291,0.2174378,2.023229,0.5660519,0.4009155,1.972945,0.6221242,0.4860789,1.961895,-0.01933439,-0.2886551,1.857358,-0.0476687,-0.6092519,1.787756,-0.08042666,-0.9799014,1.697381,-0.0687556,-1.004686,1.601524,0.1350317,-0.2703574,1.897979,0.1536023,-0.592674,1.771312,0.173248,-0.9336494,1.626199,0.1914386,-0.9461812,1.528983,
2986,0.04344087,-0.2032651,1.901433,0.02478831,-0.1609601,1.956942,-0.01934496,0.1387264,1.995185,-0.04193564,0.3464066,1.939883,-0.1669021,0.02586772,1.95131,-0.3523805,-0.07709434,1.84344,-0.5204349,-0.07285717,1.677838,-0.5903864,-0.01623255,1.565539,0.1686559,0.09495875,2.039413,0.4359291,0.2174378,2.023229,0.5660519,0.4009155,1.972945,0.6221242,0.4860789,1.961895,-0.01933439,-0.2886551,1.857358,-0.0476687,-0.6092519,1.787756,-0.08042666,-0.9799014,1.697381,-0.0687556,-1.004686,1.601524,0.1350317,-0.2703574,1.897979,0.1536023,-0.592674,1.771312,0.173248,-0.9336494,1.626199,0.1914386,-0.9461812,1.528983,
2995,0.05510327,-0.2072805,1.894083,0.03692538,-0.1653329,1.950107,-0.01241984,0.1336545,1.989727,-0.03627305,0.3414414,1.934286,-0.1545598,0.0167253,1.94871,-0.3247107,-0.1167927,1.854397,-0.4836552,-0.1307014,1.680097,-0.5709417,-0.08455525,1.561919,0.179861,0.09602561,2.029648,0.4448764,0.2380148,2.009931,0.5678075,0.4259593,1.961973,0.6168184,0.5146034,1.946446,-0.007731753,-0.2925265,1.853641,-0.0209434,-0.6056163,1.769448,-0.03667257,-0.9783665,1.659729,-0.02518327,-0.9988638,1.562867,0.1483102,-0.2724264,1.88609,0.1655222,-0.5903853,1.762334,0.1842416,-0.9361892,1.616992,0.1997401,-0.9487838,1.519342,
3000,0.05510327,-0.2072805,1.894083,0.03692538,-0.1653329,1.950107,-0.01241984,0.1336545,1.989727,-0.03627305,0.3414414,1.934286,-0.1545598,0.0167253,1.94871,-0.3247107,-0.1167927,1.854397,-0.4836552,-0.1307014,1.680097,-0.5709417,-0.08455525,1.561919,0.179861,0.09602561,2.029648,0.4448764,0.2380148,2.009931,0.5678075,0.4259593,1.961973,0.6168184,0.5146034,1.946446,-0.007731753,-0.2925265,1.853641,-0.0209434,-0.6056163,1.769448,-0.03667257,-0.9783665,1.659729,-0.02518327,-0.9988638,1.562867,0.1483102,-0.2724264,1.88609,0.1655222,-0.5903853,1.762334,0.1842416,-0.9361892,1.616992,0.1997401,-0.9487838,1.519342,
3036,0.06621315,-0.2110173,1.886857,0.04930761,-0.1702618,1.943151,-0.001164583,0.1229492,1.98335,-0.03031982,0.3315861,1.927473,-0.1435351,0.004576295,1.944802,-0.3054452,-0.1380302,1.849238,-0.4567586,-0.1869967,1.674587,-0.5162134,-0.192833,1.628437,0.1935374,0.09502028,2.020278,0.4415264,0.2439393,2.001359,0.5663803,0.4941082,1.928376,0.6031282,0.559307,1.918503,0.001807571,-0.2959048,1.849594,-0.01139466,-0.6032968,1.760174,-0.02748033,-0.9778246,1.642087,-0.01854393,-0.9966453,1.544667,0.1629655,-0.276631,1.872871,0.1736182,-0.5899315,1.752327,0.1855677,-0.9413705,1.606783,0.1978112,-0.9541767,1.508749,
3043,0.06621315,-0.2110173,1.886857,0.04930761,-0.1702618,1.943151,-0.001164583,0.1229492,1.98335,-0.03031982,0.3315861,1.927473,-0.1435351,0.004576295,1.944802,-0.3054452,-0.1380302,1.849238,-0.4567586,-0.1869967,1.674587,-0.5162134,-0.192833,1.628437,0.1935374,0.09502028,2.020278,0.4415264,0.2439393,2.001359,0.5663803,0.4941082,1.928376,0.6031282,0.559307,1.918503,0.001807571,-0.2959048,1.849594,-0.01139466,-0.6032968,1.760174,-0.02748033,-0.9778246,1.642087,-0.01854393,-0.9966453,1.544667,0.1629655,-0.276631,1.872871,0.1736182,-0.5899315,1.752327,0.1855677,-0.9413705,1.606783,0.1978112,-0.9541767,1.508749,
3062,0.08095645,-0.2171394,1.8778,0.06524535,-0.1780647,1.934744,0.01225176,0.110048,1.978471,-0.02271652,0.3139136,1.917377,-0.1341669,-0.006545602,1.943255,-0.2766287,-0.1668082,1.844217,-0.4238228,-0.2401374,1.675249,-0.5032467,-0.2431612,1.572926,0.2016602,0.09145323,2.011447,0.4336976,0.2478772,1.986812,0.54786,0.4867724,1.917719,0.5709437,0.5628116,1.896593,0.01742986,-0.3024883,1.840654,-0.002515184,-0.6017267,1.750072,-0.02772552,-0.9799608,1.627003,-0.02285435,-0.9988928,1.528801,0.1768705,-0.2810366,1.862492,0.1855285,-0.5879453,1.740146,0.1955329,-0.9425765,1.588868,0.2047587,-0.9541923,1.490402,
3068,0.08095645,-0.2171394,1.8778,0.06524535,-0.1780647,1.934744,0.01225176,0.110048,1.978471,-0.02271652,0.3139136,1.917377,-0.1341669,-0.006545602,1.943255,-0.2766287,-0.1668082,1.844217,-0.4238228,-0.2401374,1.675249,-0.5032467,-0.2431612,1.572926,0.2016602,0.09145323,2.011447,0.4336976,0.2478772,1.986812,0.54786,0.4867724,1.917719,0.5709437,0.5628116,1.896593,0.01742986,-0.3024883,1.840654,-0.002515184,-0.6017267,1.750072,-0.02772552,-0.9799608,1.627003,-0.02285435,-0.9988928,1.528801,0.1768705,-0.2810366,1.862492,0.1855285,-0.5879453,1.740146,0.1955329,-0.9425765,1.588868,0.2047587,-0.9541923,1.490402,
3088,0.09463409,-0.2210749,1.870518,0.07974792,-0.1837375,1.927658,0.0227324,0.09660839,1.97188,-0.01732077,0.3052303,1.912463,-0.1210746,-0.02002096,1.94184,-0.2449962,-0.2040302,1.841321,-0.3825801,-0.3086347,1.676509,-0.4708844,-0.3321589,1.575922,0.2125472,0.08800109,2.002699,0.4300898,0.2637032,1.965624,0.5194143,0.4658574,1.901232,0.531242,0.5634505,1.8743,0.03293325,-0.3082994,1.833603,0.01535756,-0.6030456,1.73531,-0.007023184,-0.9783728,1.60169,-0.004746954,-0.9968178,1.50251,0.1926053,-0.2824954,1.852853,0.1933651,-0.5879981,1.730643,0.194249,-0.9433649,1.57868,0.1995345,-0.9547378,1.479959,
3095,0.09463409,-0.2210749,1.870518,0.07974792,-0.1837375,1.927658,0.0227324,0.09660839,1.97188,-0.01732077,0.3052303,1.912463,-0.1210746,-0.02002096,1.94184,-0.2449962,-0.2040302,1.841321,-0.3825801,-0.3086347,1.676509,-0.4708844,-0.3321589,1.575922,0.2125472,0.08800109,2.002699,0.4300898,0.2637032,1.965624,0.5194143,0.4658574,1.901232,0.531242,0.5634505,1.8743,0.03293325,-0.3082994,1.833603,0.01535756,-0.6030456,1.73531,-0.007023184,-0.9783728,1.60169,-0.004746954,-0.9968178,1.50251,0.1926053,-0.2824954,1.852853,0.1933651,-0.5879981,1.730643,0.194249,-0.9433649,1.57868,0.1995345,-0.9547378,1.479959,
3134,0.1090892,-0.2244255,1.863785,0.09455004,-0.1890132,1.92118,0.03182572,0.08436441,1.96705,-0.007818624,0.2940173,1.908123,-0.1118724,-0.03113851,1.940783,-0.2215229,-0.228003,1.83812,-0.3408505,-0.3668852,1.69171,-0.3993794,-0.4119652,1.621621,0.2281234,0.08207355,1.994417,0.4302009,0.2661847,1.953569,0.4824376,0.4735457,1.865174,0.4910249,0.5713256,1.838051,0.05000264,-0.3123604,1.826789,0.0274328,-0.6054692,1.726246,-0.001356184,-0.9793444,1.589572,-0.00258718,-0.9966772,1.490259,0.2093043,-0.2859792,1.843065,0.1901548,-0.5893748,1.724177,0.1676019,-0.9466921,1.574534,0.167424,-0.9581556,1.475726,
3141,0.1090892,-0.2244255,1.863785,0.09455004,-0.1890132,1.92118,0.03182572,0.08436441,1.96705,-0.007818624,0.2940173,1.908123,-0.1118724,-0.03113851,1.940783,-0.2215229,-0.228003,1.83812,-0.3408505,-0.3668852,1.69171,-0.3993794,-0.4119652,1.621621,0.2281234,0.08207355,1.994417,0.4302009,0.2661847,1.953569,0.4824376,0.4735457,1.865174,0.4910249,0.5713256,1.838051,0.05000264,-0.3123604,1.826789,0.0274328,-0.6054692,1.726246,-0.001356184,-0.9793444,1.589572,-0.00258718,-0.9966772,1.490259,0.2093043,-0.2859792,1.843065,0.1901548,-0.5893748,1.724177,0.1676019,-0.9466921,1.574534,0.167424,-0.9581556,1.475726,
