Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,drop_this_col
116,0.03247558,-0.2273039,1.5395,0.03141004,-0.1712949,1.515301,0.02549373,0.1097133,1.41275,0.03493457,0.2867653,1.275214,-0.136383,0.0552636,1.444574,-0.2188394,-0.1895296,1.545727,-0.1895157,-0.3978432,1.508622,-0.1853687,-0.4816353,1.481249,0.178581,0.036171,1.414878,0.2468885,-0.2146571,1.428022,0.2282168,-0.4180493,1.35985,0.213605,-0.4813375,1.300112,-0.03343556,-0.2940733,1.573146,-0.05356357,-0.6799753,1.513995,-0.06996164,-0.9943656,1.452256,-0.08001509,-1.047519,1.373975,0.1013218,-0.295797,1.556554,0.1367423,-0.683338,1.533576,0.1655989,-0.9990637,1.501305,0.1596125,-1.055086,1.424625,
122,0.03247558,-0.2273039,1.5395,0.03141004,-0.1712949,1.515301,0.02549373,0.1097133,1.41275,0.03493457,0.2867653,1.275214,-0.136383,0.0552636,1.444574,-0.2188394,-0.1895296,1.545727,-0.1895157,-0.3978432,1.508622,-0.1853687,-0.4816353,1.481249,0.178581,0.036171,1.414878,0.2468885,-0.2146571,1.428022,0.2282168,-0.4180493,1.35985,0.213605,-0.4813375,1.300112,-0.03343556,-0.2940733,1.573146,-0.05356357,-0.6799753,1.513995,-0.06996164,-0.9943656,1.452256,-0.08001509,-1.047519,1.373975,0.1013218,-0.295797,1.556554,0.1367423,-0.683338,1.533576,0.1655989,-0.9990637,1.501305,0.1596125,-1.055086,1.424625,
140,0.02963449,-0.2221645,1.540854,0.0285245,-0.1657014,1.517832,0.02279181,0.1176413,1.421455,0.02988113,0.2982211,1.288762,-0.1405275,0.06099151,1.452848,-0.2200682,-0.1878475,1.547523,-0.1896738,-0.3958634,1.508664,-0.1852745,-0.4795348,1.480731,0.1762698,0.04178946,1.426478,0.2432833,-0.2123184,1.450713,0.2221936,-0.4205385,1.394527,0.2070096,-0.4869435,1.33831,-0.03757492,-0.2896045,1.571749,-0.04503146,-0.6761966,1.513705,-0.05110536,-0.9911041,1.452872,-0.05941771,-1.043297,1.373742,0.09952154,-0.2914602,1.557279,0.1262802,-0.6793152,1.523119,0.1480771,-0.9952514,1.481741,0.1422962,-1.049327,1.403657,
154,0.02963449,-0.2221645,1.540854,0.0285245,-0.1657014,1.517832,0.02279181,0.1176413,1.421455,0.02988113,0.2982211,1.288762,-0.1405275,0.06099151,1.452848,-0.2200682,-0.1878475,1.547523,-0.1896738,-0.3958634,1.508664,-0.1852745,-0.4795348,1.480731,0.1762698,0.04178946,1.426478,0.2432833,-0.2123184,1.450713,0.2221936,-0.4205385,1.394527,0.2070096,-0.4869435,1.33831,-0.03757492,-0.2896045,1.571749,-0.04503146,-0.6761966,1.513705,-0.05110536,-0.9911041,1.452872,-0.05941771,-1.043297,1.373742,0.09952154,-0.2914602,1.557279,0.1262802,-0.6793152,1.523119,0.1480771,-0.9952514,1.481741,0.1422962,-1.049327,1.403657,
227,0.02683908,-0.2161359,1.542265,0.02569518,-0.159025,1.520874,0.0200279,0.1283365,1.434707,0.02547233,0.3078908,1.301567,-0.1446137,0.06660968,1.461437,-0.2214506,-0.185708,1.549128,-0.1912502,-0.3934931,1.507738,-0.1857977,-0.4772143,1.479955,0.1738441,0.05078341,1.439153,0.2391129,-0.2100251,1.469838,0.2191219,-0.4302106,1.425104,0.2045022,-0.498922,1.371477,-0.04120062,-0.2850709,1.570132,-0.04458383,-0.6719767,1.513413,-0.04733715,-0.9868484,1.453693,-0.05404766,-1.037288,1.37334,0.09752522,-0.2858509,1.55778,0.1192043,-0.6736406,1.516409,0.1368472,-0.9892316,1.469181,0.1320357,-1.040925,1.389492,
234,0.02683908,-0.2161359,1.542265,0.02569518,-0.159025,1.520874,0.0200279,0.1283365,1.434707,0.02547233,0.3078908,1.301567,-0.1446137,0.06660968,1.461437,-0.2214506,-0.185708,1.549128,-0.1912502,-0.3934931,1.507738,-0.1857977,-0.4772143,1.479955,0.1738441,0.05078341,1.439153,0.2391129,-0.2100251,1.469838,0.2191219,-0.4302106,1.425104,0.2045022,-0.498922,1.371477,-0.04120062,-0.2850709,1.570132,-0.04458383,-0.6719767,1.513413,-0.04733715,-0.9868484,1.453693,-0.05404766,-1.037288,1.37334,0.09752522,-0.2858509,1.55778,0.1192043,-0.6736406,1.516409,0.1368472,-0.9892316,1.469181,0.1320357,-1.040925,1.389492,
250,0.02403656,-0.210483,1.543324,0.02285966,-0.1529843,1.523387,0.01708421,0.1358582,1.444014,0.02059147,0.3218542,1.317695,-0.1482305,0.07230882,1.470715,-0.2217809,-0.1836852,1.550659,-0.1927752,-0.3913852,1.506919,-0.1868157,-0.4750052,1.478938,0.1717358,0.06026022,1.454007,0.2348081,-0.2074528,1.488293,0.2223979,-0.4180914,1.454626,0.2107507,-0.4913033,1.406511,-0.0446858,-0.2804337,1.568137,-0.04445932,-0.6675546,1.512311,-0.04427519,-0.9823025,1.453351,-0.04906662,-1.031599,1.372154,0.0953899,-0.2806232,1.558166,0.1176215,-0.6681368,1.512604,0.1356968,-0.9832041,1.461991,0.1326097,-1.033349,1.381232,
257,0.02403656,-0.210483,1.543324,0.02285966,-0.1529843,1.523387,0.01708421,0.1358582,1.444014,0.02059147,0.3218542,1.317695,-0.1482305,0.07230882,1.470715,-0.2217809,-0.1836852,1.550659,-0.1927752,-0.3913852,1.506919,-0.1868157,-0.4750052,1.478938,0.1717358,0.06026022,1.454007,0.2348081,-0.2074528,1.488293,0.2223979,-0.4180914,1.454626,0.2107507,-0.4913033,1.406511,-0.0446858,-0.2804337,1.568137,-0.04445932,-0.6675546,1.512311,-0.04427519,-0.9823025,1.453351,-0.04906662,-1.031599,1.372154,0.0953899,-0.2806232,1.558166,0.1176215,-0.6681368,1.512604,0.1356968,-0.9832041,1.461991,0.1326097,-1.033349,1.381232,
279,0.0208962,-0.2053542,1.544213,0.01955077,-0.1473053,1.525795,0.01269605,0.1445791,1.454795,0.01501454,0.3311773,1.330267,-0.1520939,0.07684828,1.479432,-0.2235072,-0.180645,1.55211,-0.1944056,-0.3881394,1.506538,-0.1890354,-0.4716081,1.477995,0.1679163,0.06989235,1.466048,0.2303596,-0.2023327,1.506533,0.2233732,-0.4134951,1.474658,0.2141229,-0.4924186,1.435979,-0.04844509,-0.2758712,1.565716,-0.04958594,-0.662933,1.508586,-0.05051291,-0.9774345,1.448591,-0.05427423,-1.025122,1.36637,0.09283035,-0.2756434,1.558432,0.1216695,-0.6619307,1.503931,0.1451024,-0.975803,1.446073,0.1436922,-1.023734,1.36392,
284,0.0208962,-0.2053542,1.544213,0.01955077,-0.1473053,1.525795,0.01269605,0.1445791,1.454795,0.01501454,0.3311773,1.330267,-0.1520939,0.07684828,1.479432,-0.2235072,-0.180645,1.55211,-0.1944056,-0.3881394,1.506538,-0.1890354,-0.4716081,1.477995,0.1679163,0.06989235,1.466048,0.2303596,-0.2023327,1.506533,0.2233732,-0.4134951,1.474658,0.2141229,-0.4924186,1.435979,-0.04844509,-0.2758712,1.565716,-0.04958594,-0.662933,1.508586,-0.05051291,-0.9774345,1.448591,-0.05427423,-1.025122,1.36637,0.09283035,-0.2756434,1.558432,0.1216695,-0.6619307,1.503931,0.1451024,-0.975803,1.446073,0.1436922,-1.023734,1.36392,
321,0.01838209,-0.1998916,1.544929,0.01690819,-0.1414196,1.528112,0.009219946,0.1526441,1.465678,0.009297546,0.3399213,1.343716,-0.1568263,0.08300717,1.489401,-0.2245273,-0.1782821,1.554084,-0.1963705,-0.385587,1.506016,-0.19104,-0.4690023,1.477313,0.1658379,0.07752649,1.479113,0.2279,-0.1955839,1.519841,0.2261075,-0.4067569,1.485991,0.2162794,-0.4888223,1.454701,-0.05120017,-0.2717153,1.563273,-0.05260634,-0.6588417,1.505897,-0.05374814,-0.9731853,1.445727,-0.0566547,-1.019355,1.362593,0.090993,-0.2706895,1.558484,0.1285571,-0.6554052,1.496397,0.1590588,-0.9677911,1.432401,0.1592447,-1.013556,1.348993,
328,0.01838209,-0.1998916,1.544929,0.01690819,-0.1414196,1.528112,0.009219946,0.1526441,1.465678,0.009297546,0.3399213,1.343716,-0.1568263,0.08300717,1.489401,-0.2245273,-0.1782821,1.554084,-0.1963705,-0.385587,1.506016,-0.19104,-0.4690023,1.477313,0.1658379,0.07752649,1.479113,0.2279,-0.1955839,1.519841,0.2261075,-0.4067569,1.485991,0.2162794,-0.4888223,1.454701,-0.05120017,-0.2717153,1.563273,-0.05260634,-0.6588417,1.505897,-0.05374814,-0.9731853,1.445727,-0.0566547,-1.019355,1.362593,0.090993,-0.2706895,1.558484,0.1285571,-0.6554052,1.496397,0.1590588,-0.9677911,1.432401,0.1592447,-1.013556,1.348993,
347,0.01637811,-0.1960726,1.545422,0.0145913,-0.1369763,1.530176,0.004875896,0.1605995,1.477791,0.004333255,0.3498911,1.358336,-0.1603844,0.08679837,1.497739,-0.2259056,-0.1761977,1.556063,-0.1984223,-0.3831288,1.504912,-0.1946424,-0.4664681,1.47575,0.1621973,0.08469211,1.490341,0.2258687,-0.1877625,1.532846,0.2265164,-0.3994207,1.503027,0.2199964,-0.4824864,1.47357,-0.05345503,-0.2683065,1.560708,-0.05468366,-0.6554357,1.502581,-0.05568067,-0.9695824,1.441824,-0.05770661,-1.013979,1.357684,0.08951994,-0.2669488,1.558176,0.1346949,-0.6505896,1.493501,0.1713534,-0.9619057,1.427433,0.1730956,-1.005639,1.34294,
353,0.01637811,-0.1960726,1.545422,0.0145913,-0.1369763,1.530176,0.004875896,0.1605995,1.477791,0.004333255,0.3498911,1.358336,-0.1603844,0.08679837,1.497739,-0.2259056,-0.1761977,1.556063,-0.1984223,-0.3831288,1.504912,-0.1946424,-0.4664681,1.47575,0.1621973,0.08469211,1.490341,0.2258687,-0.1877625,1.532846,0.2265164,-0.3994207,1.503027,0.2199964,-0.4824864,1.47357,-0.05345503,-0.2683065,1.560708,-0.05468366,-0.6554357,1.502581,-0.05568067,-0.9695824,1.441824,-0.05770661,-1.013979,1.357684,0.08951994,-0.2669488,1.558176,0.1346949,-0.6505896,1.493501,0.1713534,-0.9619057,1.427433,0.1730956,-1.005639,1.34294,
362,0.01503579,-0.1921865,1.546061,0.01294103,-0.1325942,1.532378,0.00152871,0.166705,1.488011,0.000164773,0.357345,1.37081,-0.1636879,0.09029168,1.505865,-0.2275124,-0.1736669,1.558798,-0.2002306,-0.379871,1.503404,-0.1979058,-0.4629759,1.473436,0.1588643,0.09246002,1.50378,0.2246217,-0.1805396,1.542421,0.2267283,-0.3920261,1.509788,0.2213161,-0.475986,1.482745,-0.05465922,-0.2652605,1.558511,-0.05653862,-0.652249,1.498505,-0.05806274,-0.96608,1.436251,-0.05867308,-1.008933,1.351272,0.08872077,-0.2629055,1.558041,0.1388025,-0.6457999,1.491734,0.1794166,-0.9563107,1.424368,0.1831037,-0.9983848,1.339078,
368,0.01503579,-0.1921865,1.546061,0.01294103,-0.1325942,1.532378,0.00152871,0.166705,1.488011,0.000164773,0.357345,1.37081,-0.1636879,0.09029168,1.505865,-0.2275124,-0.1736669,1.558798,-0.2002306,-0.379871,1.503404,-0.1979058,-0.4629759,1.473436,0.1588643,0.09246002,1.50378,0.2246217,-0.1805396,1.542421,0.2267283,-0.3920261,1.509788,0.2213161,-0.475986,1.482745,-0.05465922,-0.2652605,1.558511,-0.05653862,-0.652249,1.498505,-0.05806274,-0.96608,1.436251,-0.05867308,-1.008933,1.351272,0.08872077,-0.2629055,1.558041,0.1388025,-0.6457999,1.491734,0.1794166,-0.9563107,1.424368,0.1831037,-0.9983848,1.339078,
386,0.01364058,-0.1872968,1.54699,0.01119277,-0.1271521,1.535097,-0.002165846,0.1744734,1.499761,-0.002687446,0.3643932,1.38363,-0.1672377,0.09387349,1.514797,-0.231414,-0.1690982,1.561224,-0.2019194,-0.3742805,1.502154,-0.2019729,-0.4566177,1.470055,0.1562385,0.09866543,1.514393,0.2251018,-0.1739376,1.551974,0.2278279,-0.3880684,1.514327,0.2234825,-0.4733962,1.491743,-0.05578814,-0.2613038,1.556121,-0.05870266,-0.6474873,1.494159,-0.06106912,-0.9610507,1.430268,-0.06130276,-1.00219,1.344443,0.08794879,-0.2581191,1.55812,0.1411596,-0.639846,1.490503,0.1843644,-0.949791,1.42202,0.1888915,-0.9901159,1.335928,
392,0.01364058,-0.1872968,1.54699,0.01119277,-0.1271521,1.535097,-0.002165846,0.1744734,1.499761,-0.002687446,0.3643932,1.38363,-0.1672377,0.09387349,1.514797,-0.231414,-0.1690982,1.561224,-0.2019194,-0.3742805,1.502154,-0.2019729,-0.4566177,1.470055,0.1562385,0.09866543,1.514393,0.2251018,-0.1739376,1.551974,0.2278279,-0.3880684,1.514327,0.2234825,-0.4733962,1.491743,-0.05578814,-0.2613038,1.556121,-0.05870266,-0.6474873,1.494159,-0.06106912,-0.9610507,1.430268,-0.06130276,-1.00219,1.344443,0.08794879,-0.2581191,1.55812,0.1411596,-0.639846,1.490503,0.1843644,-0.949791,1.42202,0.1888915,-0.9901159,1.335928,
414,0.01217155,-0.1835606,1.547614,0.009348698,-0.1231019,1.537204,-0.006184863,0.1797557,1.509182,-0.005944004,0.3704952,1.395439,-0.1711685,0.09743771,1.523402,-0.2344258,-0.1670195,1.563317,-0.2058344,-0.3704514,1.496369,-0.2035321,-0.4531759,1.465366,0.1531298,0.1042346,1.525427,0.2263223,-0.1679879,1.560176,0.244336,-0.3798578,1.542892,0.236915,-0.4638909,1.516564,-0.05695203,-0.2583347,1.55384,-0.05921644,-0.6445202,1.491089,-0.06105424,-0.9579479,1.426576,-0.06061593,-0.9978012,1.340145,0.08702797,-0.2542601,1.55801,0.1428868,-0.6352993,1.48765,0.1882218,-0.9445503,1.416962,0.1936641,-0.9833007,1.330199,
424,0.01217155,-0.1835606,1.547614,0.009348698,-0.1231019,1.537204,-0.006184863,0.1797557,1.509182,-0.005944004,0.3704952,1.395439,-0.1711685,0.09743771,1.523402,-0.2344258,-0.1670195,1.563317,-0.2058344,-0.3704514,1.496369,-0.2035321,-0.4531759,1.465366,0.1531298,0.1042346,1.525427,0.2263223,-0.1679879,1.560176,0.244336,-0.3798578,1.542892,0.236915,-0.4638909,1.516564,-0.05695203,-0.2583347,1.55384,-0.05921644,-0.6445202,1.491089,-0.06105424,-0.9579479,1.426576,-0.06061593,-0.9978012,1.340145,0.08702797,-0.2542601,1.55801,0.1428868,-0.6352993,1.48765,0.1882218,-0.9445503,1.416962,0.1936641,-0.9833007,1.330199,
439,0.01096592,-0.1807422,1.547967,0.007901655,-0.1200611,1.538911,-0.00893487,0.1839928,1.518741,-0.009654172,0.3745384,1.407489,-0.174508,0.09978842,1.531073,-0.2363633,-0.165196,1.564731,-0.2069871,-0.3672183,1.49289,-0.2059555,-0.4486496,1.458573,0.1512857,0.1078147,1.534551,0.2279732,-0.1641751,1.566391,0.244341,-0.3758559,1.540298,0.2368752,-0.4599481,1.514172,-0.05810164,-0.2557624,1.55148,-0.05896142,-0.6419088,1.487652,-0.05965891,-0.9551638,1.422284,-0.05876108,-0.9936768,1.335247,0.08628839,-0.2518125,1.557552,0.1444183,-0.6322803,1.485075,0.1915752,-0.9409288,1.41269,0.1976409,-0.9781398,1.325295,
447,0.01096592,-0.1807422,1.547967,0.007901655,-0.1200611,1.538911,-0.00893487,0.1839928,1.518741,-0.009654172,0.3745384,1.407489,-0.174508,0.09978842,1.531073,-0.2363633,-0.165196,1.564731,-0.2069871,-0.3672183,1.49289,-0.2059555,-0.4486496,1.458573,0.1512857,0.1078147,1.534551,0.2279732,-0.1641751,1.566391,0.244341,-0.3758559,1.540298,0.2368752,-0.4599481,1.514172,-0.05810164,-0.2557624,1.55148,-0.05896142,-0.6419088,1.487652,-0.05965891,-0.9551638,1.422284,-0.05876108,-0.9936768,1.335247,0.08628839,-0.2518125,1.557552,0.1444183,-0.6322803,1.485075,0.1915752,-0.9409288,1.41269,0.1976409,-0.9781398,1.325295,
464,0.009726113,-0.1785657,1.548228,0.006416774,-0.1176618,1.540479,-0.01162507,0.1874055,1.528072,-0.01307013,0.3795246,1.417929,-0.1776812,0.1012067,1.538636,-0.2383901,-0.1624833,1.566222,-0.2097729,-0.3624811,1.487357,-0.209497,-0.4425574,1.449973,0.1491433,0.1103339,1.542956,0.2293775,-0.1615886,1.570478,0.2441383,-0.3730227,1.538839,0.23818,-0.4568174,1.511402,-0.05926101,-0.2539713,1.549658,-0.05878969,-0.6399575,1.483924,-0.05840752,-0.9529364,1.417028,-0.05722057,-0.9900683,1.329395,0.0853487,-0.2495577,1.556662,0.144697,-0.6297063,1.482739,0.1928199,-0.9379517,1.409204,0.1992654,-0.9737521,1.321246,
467,0.009726113,-0.1785657,1.548228,0.006416774,-0.1176618,1.540479,-0.01162507,0.1874055,1.528072,-0.01307013,0.3795246,1.417929,-0.1776812,0.1012067,1.538636,-0.2383901,-0.1624833,1.566222,-0.2097729,-0.3624811,1.487357,-0.209497,-0.4425574,1.449973,0.1491433,0.1103339,1.542956,0.2293775,-0.1615886,1.570478,0.2441383,-0.3730227,1.538839,0.23818,-0.4568174,1.511402,-0.05926101,-0.2539713,1.549658,-0.05878969,-0.6399575,1.483924,-0.05840752,-0.9529364,1.417028,-0.05722057,-0.9900683,1.329395,0.0853487,-0.2495577,1.556662,0.144697,-0.6297063,1.482739,0.1928199,-0.9379517,1.409204,0.1992654,-0.9737521,1.321246,
502,0.008465169,-0.1769418,1.548278,0.004862842,-0.1157834,1.541714,-0.01474421,0.1906656,1.535983,-0.01550538,0.3844947,1.427596,-0.1793138,0.1022897,1.544528,-0.2399016,-0.1620008,1.566541,-0.2128067,-0.3592725,1.479237,-0.2117779,-0.4388041,1.440718,0.1466865,0.1130034,1.551152,0.2301233,-0.1589449,1.573762,0.2426836,-0.3830241,1.518189,0.2315787,-0.4660557,1.490039,-0.06039088,-0.2524441,1.547967,-0.05777341,-0.6381528,1.479644,-0.05565212,-0.9507457,1.410673,-0.05372431,-0.9865769,1.322509,0.0841419,-0.2474021,1.555265,0.1522206,-0.6258964,1.479588,0.2073941,-0.9326423,1.404656,0.2152533,-0.9670097,1.316239,
