Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z
2160,-0.4291635,-0.1631565,1.356895,-0.4504395,-0.09175117,1.363876,-0.4571732,0.2715945,1.33472,-0.3605331,0.4392179,1.296988,-0.5349908,0.1577436,1.239189,-0.5796572,-0.05346172,1.179555,-0.4427639,-0.2170294,1.118746,-0.3693952,-0.2709979,1.103683,-0.3648328,0.1719922,1.456747,-0.3801973,-0.06019439,1.614565,-0.3616687,-0.2835545,1.482388,-0.3467738,-0.3424748,1.520609,-0.4704758,-0.2187345,1.312935,-0.5410979,-0.5620168,1.269192,-0.6031832,-0.863803,1.21701,-0.5438808,-0.9107392,1.157784,-0.3827313,-0.2187656,1.401911,-0.3792228,-0.5704138,1.400529,-0.3761384,-0.8795546,1.385589,-0.307465,-0.9219429,1.333486,
2220,-0.4347334,-0.1602137,1.352142,-0.4554337,-0.08803901,1.358788,-0.457958,0.2778558,1.330311,-0.3603176,0.4399468,1.296129,-0.5324599,0.1664157,1.231573,-0.5730988,-0.05856074,1.17883,-0.4214464,-0.2149142,1.155592,-0.3456579,-0.2674764,1.15456,-0.3718774,0.1751375,1.447103,-0.3523217,-0.08063926,1.417957,-0.3330061,-0.360734,1.40082,-0.3246262,-0.4525741,1.399112,-0.4748223,-0.2120385,1.306875,-0.557094,-0.5514089,1.261603,-0.6291791,-0.8487598,1.208193,-0.5704935,-0.8973048,1.150191,-0.3909666,-0.2159462,1.398088,-0.3867125,-0.5664365,1.397432,-0.3829852,-0.8735305,1.383113,-0.3132802,-0.9159182,1.33302,
2237,-0.4347334,-0.1602137,1.352142,-0.4554337,-0.08803901,1.358788,-0.457958,0.2778558,1.330311,-0.3603176,0.4399468,1.296129,-0.5324599,0.1664157,1.231573,-0.5730988,-0.05856074,1.17883,-0.4214464,-0.2149142,1.155592,-0.3456579,-0.2674764,1.15456,-0.3718774,0.1751375,1.447103,-0.3523217,-0.08063926,1.417957,-0.3330061,-0.360734,1.40082,-0.3246262,-0.4525741,1.399112,-0.4748223,-0.2120385,1.306875,-0.557094,-0.5514089,1.261603,-0.6291791,-0.8487598,1.208193,-0.5704935,-0.8973048,1.150191,-0.3909666,-0.2159462,1.398088,-0.3867125,-0.5664365,1.397432,-0.3829852,-0.8735305,1.383113,-0.3132802,-0.9159182,1.33302,
2263,-0.43647,-0.1587578,1.349283,-0.4568473,-0.08629948,1.356111,-0.4571487,0.2809007,1.329238,-0.3594723,0.4407911,1.295846,-0.5303847,0.1702372,1.228399,-0.5723138,-0.058347,1.177144,-0.4149828,-0.2088406,1.169641,-0.3399531,-0.2622694,1.17407,-0.3727112,0.1757823,1.445006,-0.3883351,-0.05538654,1.602217,-0.3481972,-0.3178753,1.461896,-0.3379111,-0.3852318,1.460167,-0.4760588,-0.208368,1.302867,-0.5590101,-0.5473171,1.260393,-0.631572,-0.8438136,1.209485,-0.5725046,-0.8929707,1.152677,-0.3935461,-0.2154554,1.395621,-0.3882326,-0.5653986,1.395986,-0.3835847,-0.8715122,1.382552,-0.3133208,-0.9138124,1.333499,
2314,-0.4381175,-0.1556743,1.342714,-0.4580099,-0.08314902,1.350394,-0.4555079,0.2842907,1.327817,-0.3575997,0.4420114,1.296172,-0.5274646,0.1739386,1.225086,-0.5645769,-0.05810594,1.169394,-0.4084018,-0.2082685,1.175805,-0.3331704,-0.260181,1.187711,-0.3725738,0.1759622,1.44408,-0.3882254,-0.05489032,1.601073,-0.347827,-0.3166809,1.460311,-0.3375454,-0.3840086,1.458582,-0.4770614,-0.2029581,1.294403,-0.5588775,-0.5423599,1.260352,-0.6303225,-0.8387389,1.216853,-0.5704804,-0.8890239,1.162148,-0.3961198,-0.2140915,1.389724,-0.3874697,-0.5632287,1.39645,-0.3799161,-0.8681091,1.388561,-0.3085884,-0.910375,1.341357,
2348,-0.4363661,-0.153411,1.338694,-0.4563114,-0.08078416,1.346423,-0.4529501,0.2869008,1.326104,-0.355109,0.4429468,1.296457,-0.5239732,0.1766483,1.22143,-0.5556773,-0.05631008,1.159283,-0.404138,-0.2088598,1.177396,-0.3297004,-0.2606607,1.193964,-0.3710031,0.1754519,1.442448,-0.3867269,-0.05509277,1.599231,-0.3463868,-0.3160864,1.457708,-0.3361037,-0.3834234,1.455979,-0.4748914,-0.2001688,1.289351,-0.5547817,-0.539895,1.259054,-0.6244122,-0.8359923,1.218874,-0.5638411,-0.8865695,1.165511,-0.3947514,-0.2130959,1.386895,-0.3851453,-0.5617476,1.39569,-0.3767728,-0.865624,1.389581,-0.3048788,-0.9077804,1.343444,
2368,-0.4328165,-0.1515629,1.335065,-0.4529033,-0.07897345,1.342871,-0.4493015,0.2886195,1.324334,-0.3507195,0.4436797,1.296904,-0.5199118,0.1780454,1.217364,-0.5510702,-0.05244959,1.14907,-0.3950265,-0.2067405,1.177927,-0.3226841,-0.2604114,1.197523,-0.3681285,0.1747109,1.440317,-0.3839169,-0.05554628,1.596882,-0.3407261,-0.3164258,1.456904,-0.3304435,-0.3837597,1.455175,-0.4708216,-0.1983671,1.285011,-0.543388,-0.5392305,1.252834,-0.6065323,-0.8358359,1.211052,-0.5445466,-0.8851051,1.158331,-0.3915586,-0.2122106,1.383944,-0.3799493,-0.5603732,1.393343,-0.3698474,-0.8633301,1.387738,-0.2974466,-0.9051039,1.342327,
2399,-0.4280792,-0.1507089,1.331517,-0.4479847,-0.07823259,1.339473,-0.4426392,0.2884254,1.322323,-0.3446379,0.4439315,1.296761,-0.5148149,0.177572,1.213044,-0.5446553,-0.0507363,1.13859,-0.385988,-0.2076925,1.174482,-0.314195,-0.2613773,1.196301,-0.363184,0.171727,1.436452,-0.3790006,-0.05827014,1.592777,-0.3374432,-0.2692876,1.606493,-0.307559,-0.3304782,1.610107,-0.4653268,-0.1980262,1.280306,-0.5330458,-0.5390847,1.24327,-0.5919021,-0.8355073,1.197291,-0.5292478,-0.8834579,1.144366,-0.3875479,-0.2124854,1.381229,-0.3648587,-0.5594978,1.39252,-0.3451389,-0.8610952,1.388543,-0.2717802,-0.9015214,1.343709,
2437,-0.4209236,-0.1514553,1.32771,-0.4408115,-0.07916294,1.335762,-0.4348347,0.2865663,1.320051,-0.3353063,0.4441632,1.296057,-0.5083631,0.17575,1.209598,-0.5375941,-0.04987702,1.126873,-0.3759559,-0.2066365,1.163837,-0.30256,-0.2572615,1.187024,-0.356896,0.1679453,1.435113,-0.3574311,-0.07159872,1.578751,-0.3114874,-0.2784817,1.614576,-0.2646368,-0.3550534,1.635296,-0.4570771,-0.2002209,1.275709,-0.5171825,-0.5415807,1.232639,-0.5693928,-0.8381017,1.18143,-0.5055809,-0.8842664,1.128499,-0.3809718,-0.2139722,1.377791,-0.3488919,-0.5068266,1.391229,-0.3111908,-0.8509972,1.397091,-0.2355486,-0.8966054,1.354242,
2466,-0.412061,-0.1531645,1.3237,-0.4320508,-0.08118013,1.331529,-0.4252816,0.282867,1.316836,-0.3232748,0.44339,1.295585,-0.4987111,0.16832,1.204982,-0.5205198,-0.05496241,1.110048,-0.3606366,-0.1947001,1.138038,-0.2867374,-0.2424181,1.16503,-0.3481434,0.1628154,1.437834,-0.3442532,-0.07506576,1.583228,-0.2427063,-0.2926717,1.634841,-0.1918564,-0.3660439,1.657145,-0.447595,-0.2034404,1.271099,-0.5049281,-0.543943,1.221979,-0.5548101,-0.8401933,1.165464,-0.48993,-0.8854368,1.113188,-0.3725227,-0.2163102,1.374229,-0.3289069,-0.5065104,1.393052,-0.2775662,-0.8481081,1.405302,-0.1998201,-0.8920579,1.364689,
2497,-0.4032665,-0.1569234,1.320194,-0.422911,-0.08538371,1.327884,-0.4133455,0.27535,1.313979,-0.3139494,0.4402844,1.294339,-0.4870929,0.1598426,1.200825,-0.4946061,-0.0625594,1.088496,-0.3214836,-0.1872629,1.109373,-0.2452821,-0.228593,1.139934,-0.3371007,0.1519032,1.438469,-0.3176199,-0.07693957,1.594357,-0.2022742,-0.2473712,1.647262,-0.1428679,-0.3137606,1.669892,-0.4384239,-0.2072363,1.268057,-0.4909313,-0.5471588,1.213906,-0.5367007,-0.8434607,1.152943,-0.4708242,-0.8877301,1.101193,-0.3648673,-0.2202468,1.370335,-0.3054472,-0.5062354,1.395163,-0.2353716,-0.8435089,1.414562,-0.155548,-0.8853722,1.375831,
2525,-0.4032665,-0.1569234,1.320194,-0.422911,-0.08538371,1.327884,-0.4133455,0.27535,1.313979,-0.3139494,0.4402844,1.294339,-0.4870929,0.1598426,1.200825,-0.4946061,-0.0625594,1.088496,-0.3214836,-0.1872629,1.109373,-0.2452821,-0.228593,1.139934,-0.3371007,0.1519032,1.438469,-0.3176199,-0.07693957,1.594357,-0.2022742,-0.2473712,1.647262,-0.1428679,-0.3137606,1.669892,-0.4384239,-0.2072363,1.268057,-0.4909313,-0.5471588,1.213906,-0.5367007,-0.8434607,1.152943,-0.4708242,-0.8877301,1.101193,-0.3648673,-0.2202468,1.370335,-0.3054472,-0.5062354,1.395163,-0.2353716,-0.8435089,1.414562,-0.155548,-0.8853722,1.375831,
2553,-0.3964888,-0.1653712,1.317281,-0.4124308,-0.1045044,1.323367,-0.3900961,0.1888497,1.308695,-0.3090193,0.4178178,1.29758,-0.4704234,0.1515963,1.198139,-0.4564994,-0.04934501,1.053422,-0.2808973,-0.1716511,1.069886,-0.2056466,-0.212073,1.103706,-0.3264718,0.1430712,1.439579,-0.2998799,-0.0561225,1.598832,-0.1527784,-0.1998283,1.667573,-0.08388072,-0.2546029,1.693902,-0.4264027,-0.2158122,1.269928,-0.4831301,-0.5532655,1.199265,-0.5324735,-0.846794,1.124017,-0.4663336,-0.8911806,1.072694,-0.3631301,-0.2281963,1.362834,-0.2940121,-0.5115921,1.394314,-0.2126717,-0.8451023,1.421448,-0.1315153,-0.8874462,1.385537,
2579,-0.3874671,-0.167023,1.316064,-0.4059107,-0.1063587,1.321545,-0.3855524,0.1900946,1.309107,-0.2945476,0.4165348,1.298815,-0.4466461,0.1434433,1.198497,-0.4232989,-0.03001382,1.019939,-0.237094,-0.1372312,1.025836,-0.1621695,-0.1765089,1.061696,-0.3022821,0.1423442,1.483953,-0.2761479,-0.02992645,1.60316,-0.0949771,-0.1442645,1.692607,-0.01971652,-0.1846471,1.726481,-0.4138395,-0.2168692,1.269088,-0.4173486,-0.5625651,1.217709,-0.42039,-0.8621894,1.159355,-0.3456752,-0.9022503,1.116848,-0.3588501,-0.2304351,1.36131,-0.2348968,-0.4902358,1.416353,-0.08954521,-0.7948865,1.470932,-0.0008510426,-0.8288891,1.443232,
2611,-0.3640354,-0.163328,1.321487,-0.3823842,-0.09676202,1.326567,-0.3550002,0.2475735,1.315846,-0.2702496,0.4288694,1.300162,-0.419533,0.1398438,1.205908,-0.3743346,-0.01729898,0.9731551,-0.1730482,-0.09192073,0.9811054,-0.09081168,-0.1243069,1.006186,-0.2803495,0.1318072,1.509854,-0.1940309,-0.02713815,1.645407,-0.01460123,-0.08914346,1.735101,0.06792866,-0.1082453,1.770664,-0.3920303,-0.2129257,1.273282,-0.4040082,-0.5598419,1.22853,-0.4143544,-0.8594974,1.176004,-0.3389336,-0.9018273,1.136966,-0.3364183,-0.2295698,1.367955,-0.2270457,-0.498957,1.41253,-0.09922968,-0.8137708,1.454598,-0.01098558,-0.850422,1.42834,
2635,-0.3279062,-0.1321636,1.329893,-0.3505754,-0.07222515,1.333382,-0.3443223,0.2463256,1.317159,-0.2481068,0.4264721,1.30761,-0.4004862,0.1522341,1.205459,-0.3593668,0.03711072,0.9480809,-0.1534213,-0.0262327,0.9480462,-0.07163048,-0.06471469,0.9644913,-0.2614614,0.141214,1.520892,-0.1042994,0.009284318,1.697009,0.09931626,-0.004262082,1.787308,0.1838596,-0.008256885,1.823051,-0.3642566,-0.2018523,1.264574,-0.4641456,-0.5282549,1.177567,-0.5500973,-0.8091154,1.088789,-0.4846898,-0.8585364,1.040874,-0.2959528,-0.214008,1.397299,-0.1975299,-0.49276,1.412817,-0.08294895,-0.8172745,1.420804,0.005222321,-0.8521254,1.391826,
2697,-0.2579431,-0.129058,1.343535,-0.276133,-0.05585814,1.345212,-0.2514399,0.3066892,1.316575,-0.1900398,0.4755928,1.316383,-0.331495,0.2252714,1.179574,-0.2756173,0.123159,0.9038758,-0.06110801,0.1339947,0.9143984,-0.01517896,0.1122811,0.9143804,-0.1748757,0.2437511,1.523694,-0.08307676,0.1387667,1.675148,0.1696198,0.1989281,1.796495,0.2507178,0.2299555,1.827541,-0.2965195,-0.1830379,1.293689,-0.3632071,-0.5251995,1.239704,-0.420241,-0.8178298,1.179555,-0.3502625,-0.8671439,1.137991,-0.2211345,-0.1935349,1.39728,-0.1078152,-0.470098,1.412999,0.022506,-0.788155,1.420818,0.1096529,-0.8236518,1.390896,
2767,-0.1864137,-0.08125133,1.365529,-0.2085344,-0.01585424,1.366653,-0.1965348,0.3092046,1.339672,-0.1219776,0.4733116,1.342818,-0.2616621,0.1418023,1.226025,-0.2290588,0.1966581,0.9158468,-0.02088949,0.2548879,0.9026614,0.03214363,0.2522781,0.9020613,-0.1076855,0.2577916,1.565614,0.03742296,0.2364621,1.72932,0.2321999,0.3293646,1.805911,0.2907876,0.3983182,1.825783,-0.2128725,-0.1529842,1.312255,-0.2669603,-0.445956,1.277112,-0.3294027,-0.7841817,1.226339,-0.2600963,-0.8412275,1.185334,-0.1504083,-0.1508186,1.427009,-0.03434816,-0.4565388,1.434699,0.08034901,-0.7586689,1.429997,0.1654605,-0.7873526,1.39817,
2798,-0.1864137,-0.08125133,1.365529,-0.2085344,-0.01585424,1.366653,-0.1965348,0.3092046,1.339672,-0.1219776,0.4733116,1.342818,-0.2616621,0.1418023,1.226025,-0.2290588,0.1966581,0.9158468,-0.02088949,0.2548879,0.9026614,0.03214363,0.2522781,0.9020613,-0.1076855,0.2577916,1.565614,0.03742296,0.2364621,1.72932,0.2321999,0.3293646,1.805911,0.2907876,0.3983182,1.825783,-0.2128725,-0.1529842,1.312255,-0.2669603,-0.445956,1.277112,-0.3294027,-0.7841817,1.226339,-0.2600963,-0.8412275,1.185334,-0.1504083,-0.1508186,1.427009,-0.03434816,-0.4565388,1.434699,0.08034901,-0.7586689,1.429997,0.1654605,-0.7873526,1.39817,
2836,-0.1078739,-0.05536627,1.381445,-0.1295113,0.006184731,1.388669,-0.1189236,0.3209078,1.386002,-0.07687615,0.4935805,1.369095,-0.206223,0.174963,1.236879,-0.195743,0.2435999,0.9513813,-0.006117135,0.3395637,0.9003278,0.08384731,0.3606648,0.8963302,-0.0322968,0.2732165,1.609135,0.1331058,0.3134557,1.753319,0.2970429,0.4813177,1.800658,0.3372487,0.5641968,1.808988,-0.1482163,-0.1201419,1.323312,-0.1939172,-0.413765,1.279586,-0.2463287,-0.7505031,1.219153,-0.1763091,-0.8043855,1.175014,-0.05875347,-0.1197983,1.433976,0.04473277,-0.48442,1.454293,0.1179098,-0.7422506,1.452832,0.2020517,-0.7725083,1.420107,
2864,-0.08641585,-0.05542286,1.381438,-0.1117088,0.006137122,1.387593,-0.1150368,0.323121,1.386012,-0.003291979,0.4777362,1.383276,-0.1653546,0.1831296,1.25403,-0.1901236,0.2451977,0.9536346,-0.01482904,0.3663606,0.9052172,0.0436025,0.4067483,0.8932753,-0.02841,0.2754296,1.609145,0.1559625,0.3235928,1.754803,0.301307,0.4953137,1.78861,0.3376585,0.5802795,1.795971,-0.1149396,-0.1177833,1.327533,-0.1891151,-0.4049343,1.278166,-0.273927,-0.7332611,1.211401,-0.2077122,-0.7925536,1.168528,-0.04466514,-0.1146952,1.431311,0.04430918,-0.4769414,1.446253,0.1096528,-0.7429783,1.441758,0.1955226,-0.7722221,1.41299,
2891,-0.05757705,-0.04971355,1.379075,-0.07975354,0.01184169,1.387177,-0.07676311,0.327843,1.392353,0.01378801,0.4802884,1.385206,-0.1410149,0.1827312,1.261678,-0.1658538,0.2365995,0.9896786,-0.03519723,0.3745275,0.8744111,0.008354977,0.4205035,0.8401845,0.009863709,0.2801517,1.615486,0.1651219,0.2717569,1.741633,0.3119173,0.501542,1.775912,0.3457585,0.5881254,1.778345,-0.08457039,-0.1191156,1.314534,-0.1244375,-0.4145793,1.285646,-0.1698963,-0.7514845,1.242351,-0.09760983,-0.8060468,1.202826,-0.0228325,-0.1148126,1.433827,0.07124509,-0.4495188,1.440898,-0.1222617,-0.292715,1.380206,-0.1279829,-0.331532,1.278,
2913,-0.05757705,-0.04971355,1.379075,-0.07975354,0.01184169,1.387177,-0.07676311,0.327843,1.392353,0.01378801,0.4802884,1.385206,-0.1410149,0.1827312,1.261678,-0.1658538,0.2365995,0.9896786,-0.03519723,0.3745275,0.8744111,0.008354977,0.4205035,0.8401845,0.009863709,0.2801517,1.615486,0.1651219,0.2717569,1.741633,0.3119173,0.501542,1.775912,0.3457585,0.5881254,1.778345,-0.08457039,-0.1191156,1.314534,-0.1244375,-0.4145793,1.285646,-0.1698963,-0.7514845,1.242351,-0.09760983,-0.8060468,1.202826,-0.0228325,-0.1148126,1.433827,0.07124509,-0.4495188,1.440898,-0.1222617,-0.292715,1.380206,-0.1279829,-0.331532,1.278,
2943,-0.01362965,-0.01606641,1.389809,-0.03661597,0.03715701,1.398131,-0.04398713,0.3189885,1.399598,0.05144184,0.4687909,1.394658,-0.1121043,0.1690838,1.269604,-0.1513404,0.2334165,0.9888961,-0.01234607,0.3785395,0.8976662,0.036939,0.4262716,0.8916841,0.04263971,0.2712972,1.622731,0.1972366,0.2594561,1.748146,0.3278885,0.5026907,1.762453,0.3548684,0.5918003,1.766152,-0.05463647,-0.1116703,1.302867,-0.110948,-0.4050605,1.295244,-0.1749862,-0.7387083,1.276195,-0.1067539,-0.7994235,1.238646,0.03230079,-0.08832206,1.467559,0.09562148,-0.4607159,1.424627,0.1404056,-0.7240949,1.378479,0.2222386,-0.7531682,1.339686,
2976,0.02297995,-0.03694097,1.393332,-0.001293277,0.01667511,1.402295,-0.004412883,0.2955411,1.407505,0.08059865,0.4507201,1.400774,-0.08145189,0.1470898,1.271969,-0.1252119,0.2090075,1.004659,0.0003093183,0.3703681,0.9232507,0.06768398,0.4342673,0.929116,0.08221394,0.2478498,1.630638,0.2587728,0.2540472,1.751397,0.3439125,0.4910249,1.744609,0.3689544,0.5805557,1.740872,-0.01483479,-0.1200358,1.322272,-0.09148698,-0.4089833,1.303953,-0.1784228,-0.7366958,1.272774,-0.1160058,-0.8008185,1.231032,0.07471703,-0.0936714,1.453797,0.1485673,-0.4790162,1.433952,0.1964079,-0.7286446,1.40459,0.2786244,-0.7580292,1.36715,
3099,0.09206071,-0.1795325,1.355784,0.06999152,-0.1152202,1.371965,0.09042434,0.1965109,1.412924,0.196316,0.3652862,1.399108,-0.008097965,0.07306413,1.299348,-0.07160085,0.02835671,1.048628,0.1100884,0.1515744,0.9995545,0.1586935,0.1986163,0.9894515,0.1770512,0.1488195,1.636057,0.3707959,0.02257004,1.686569,0.4577244,0.2403028,1.668719,0.4538156,0.3327503,1.668511,0.04478166,-0.2378807,1.292034,-0.08296556,-0.5580319,1.353246,-0.1891403,-0.8241194,1.389955,-0.1418666,-0.9018263,1.362862,0.1386986,-0.2497892,1.391842,0.2477527,-0.5794303,1.440119,0.3383909,-0.8534054,1.466078,0.422214,-0.8811513,1.431278,
3128,0.1182433,-0.1713923,1.362146,0.1011358,-0.1086594,1.377726,0.1194522,0.2072609,1.403439,0.2161064,0.3673556,1.391308,0.002593272,0.1093218,1.29285,-0.1189085,-0.03220911,1.100678,0.1399631,0.06649394,0.9978722,0.1884637,0.1134346,0.9877909,0.206079,0.1595695,1.626572,0.3917215,-0.04028188,1.656909,0.5214199,0.131651,1.642191,0.5470561,0.2203506,1.642679,0.06813158,-0.2309825,1.299406,-0.04312218,-0.5620155,1.338851,-0.1352879,-0.8362523,1.357334,-0.08106175,-0.9041978,1.319668,0.1698306,-0.2497262,1.404982,0.2574597,-0.5893683,1.432771,0.330054,-0.8707373,1.441597,0.4103035,-0.9018621,1.402011,
3167,0.1182433,-0.1713923,1.362146,0.1011358,-0.1086594,1.377726,0.1194522,0.2072609,1.403439,0.2161064,0.3673556,1.391308,0.002593272,0.1093218,1.29285,-0.1189085,-0.03220911,1.100678,0.1399631,0.06649394,0.9978722,0.1884637,0.1134346,0.9877909,0.206079,0.1595695,1.626572,0.3917215,-0.04028188,1.656909,0.5214199,0.131651,1.642191,0.5470561,0.2203506,1.642679,0.06813158,-0.2309825,1.299406,-0.04312218,-0.5620155,1.338851,-0.1352879,-0.8362523,1.357334,-0.08106175,-0.9041978,1.319668,0.1698306,-0.2497262,1.404982,0.2574597,-0.5893683,1.432771,0.330054,-0.8707373,1.441597,0.4103035,-0.9018621,1.402011,
3194,0.133411,-0.1606166,1.364972,0.113383,-0.1013436,1.379482,0.1250879,0.2087977,1.402908,0.2409196,0.3624257,1.383368,0.01406501,0.1075985,1.294616,-0.1118888,-0.03721248,1.125005,0.1610368,-0.05061556,1.009933,0.227085,-0.05205658,1.026244,0.2117147,0.1611063,1.626041,0.3921532,-0.06661448,1.62928,0.5867136,0.0258173,1.60487,0.637595,0.102091,1.613194,0.08955783,-0.2233241,1.299179,-0.02579723,-0.5548469,1.330031,-0.1210711,-0.8286576,1.341289,-0.06803436,-0.8967226,1.302421,0.1792117,-0.2439254,1.409849,0.2761822,-0.5825686,1.429149,0.356272,-0.8622602,1.430866,0.4371656,-0.8909402,1.39099,
3235,0.1472513,-0.1719123,1.341397,0.130731,-0.1079967,1.359114,0.161033,0.2168379,1.389855,0.2747542,0.3650641,1.367095,0.04699303,0.110893,1.289302,-0.09234836,-0.04847748,1.147938,0.1602049,-0.1483217,1.025733,0.1909257,-0.1606992,1.018361,0.2476598,0.1691466,1.612988,0.3616752,-0.09986293,1.567994,0.55302,-0.187337,1.504486,0.6450403,-0.1893524,1.501999,0.1004799,-0.2237331,1.286092,-0.004159436,-0.5605322,1.315707,-0.09000547,-0.8368421,1.325696,-0.03349901,-0.9004771,1.285145,0.1880871,-0.2616435,1.373305,0.3183346,-0.5848699,1.429477,0.4251897,-0.8500447,1.461253,0.5073792,-0.87786,1.424403,
3263,0.1790836,-0.1523106,1.339925,0.1613616,-0.09222892,1.355152,0.1812545,0.2197946,1.378684,0.2937415,0.3687308,1.357962,0.06319368,0.1141619,1.280275,-0.07697617,-0.05109349,1.147071,0.08971307,-0.1590503,1.048752,0.1875188,-0.1808037,1.020408,0.2678814,0.1721033,1.601817,0.3568034,-0.1031722,1.532692,0.5189294,-0.2312286,1.455998,0.6074361,-0.2451668,1.434961,0.1241995,-0.2169422,1.280111,0.01411933,-0.5537679,1.29775,-0.07597405,-0.8294376,1.297863,-0.02161286,-0.8924226,1.253859,0.2318384,-0.2236379,1.384271,0.3108441,-0.5694321,1.397505,0.375505,-0.8524417,1.394013,0.4533742,-0.8840298,1.351621,
3294,0.187232,-0.1529096,1.333242,0.1718227,-0.09114856,1.347632,0.2055883,0.2235214,1.364986,0.3202105,0.3711918,1.345239,0.08345871,0.1178583,1.267477,-0.05665267,-0.05467078,1.134659,0.1048113,-0.1727155,1.038888,0.1820121,-0.2136697,1.009994,0.2922152,0.1758301,1.588119,0.3414572,-0.1094687,1.517771,0.5463903,-0.2647213,1.364491,0.6225414,-0.2755302,1.340744,0.1342395,-0.2152095,1.273803,0.02435647,-0.5534133,1.283136,-0.06531451,-0.8294075,1.276406,-0.009762835,-0.8901445,1.230607,0.2367123,-0.226712,1.376337,0.3223332,-0.5723529,1.375428,0.3922048,-0.8544163,1.360339,0.4691155,-0.8867097,1.316585,
3314,0.187232,-0.1529096,1.333242,0.1718227,-0.09114856,1.347632,0.2055883,0.2235214,1.364986,0.3202105,0.3711918,1.345239,0.08345871,0.1178583,1.267477,-0.05665267,-0.05467078,1.134659,0.1048113,-0.1727155,1.038888,0.1820121,-0.2136697,1.009994,0.2922152,0.1758301,1.588119,0.3414572,-0.1094687,1.517771,0.5463903,-0.2647213,1.364491,0.6225414,-0.2755302,1.340744,0.1342395,-0.2152095,1.273803,0.02435647,-0.5534133,1.283136,-0.06531451,-0.8294075,1.276406,-0.009762835,-0.8901445,1.230607,0.2367123,-0.226712,1.376337,0.3223332,-0.5723529,1.375428,0.3922048,-0.8544163,1.360339,0.4691155,-0.8867097,1.316585,
3459,0.2738661,-0.2031725,1.2824,0.2604868,-0.1330431,1.290463,0.3157236,0.198739,1.291651,0.438879,0.3361188,1.276634,0.1758545,0.09476813,1.154683,0.05128259,-0.06432638,0.9919742,0.1356348,-0.2458614,0.8976275,0.1637522,-0.3063731,0.8703486,0.4023505,0.1510476,1.514784,0.4041587,-0.1261556,1.396628,0.5507163,-0.3395866,1.250123,0.6009939,-0.3721582,1.217766,0.2163022,-0.2628886,1.236022,0.03822654,-0.5563971,1.116989,-0.1050457,-0.7925418,1.006727,-0.05767023,-0.8441606,0.9433019,0.3166702,-0.282599,1.32363,0.4164398,-0.6138611,1.408674,0.4967102,-0.8803808,1.462606,0.5765335,-0.9183345,1.429147,
3492,0.2794625,-0.210215,1.26797,0.2691943,-0.1413627,1.276838,0.3344396,0.1858709,1.276595,0.4714455,0.3019128,1.264554,0.1945968,0.0841976,1.12933,0.06772064,-0.05997812,0.9664316,0.1486848,-0.2351109,0.856385,0.1647548,-0.3005901,0.8467829,0.4210665,0.1381796,1.499728,0.4227425,-0.1389609,1.381652,0.5671547,-0.3454409,1.225454,0.6171734,-0.3759108,1.189409,0.2220164,-0.2693823,1.217893,0.03941706,-0.5574877,1.08994,-0.1070801,-0.788631,0.9727582,-0.05931602,-0.8408329,0.9099752,0.3192201,-0.2943347,1.307704,0.4157653,-0.6331905,1.369545,0.4932224,-0.9050502,1.404634,0.5720506,-0.9442347,1.37001,
3514,0.2794625,-0.210215,1.26797,0.2691943,-0.1413627,1.276838,0.3344396,0.1858709,1.276595,0.4714455,0.3019128,1.264554,0.1945968,0.0841976,1.12933,0.06772064,-0.05997812,0.9664316,0.1486848,-0.2351109,0.856385,0.1647548,-0.3005901,0.8467829,0.4210665,0.1381796,1.499728,0.4227425,-0.1389609,1.381652,0.5671547,-0.3454409,1.225454,0.6171734,-0.3759108,1.189409,0.2220164,-0.2693823,1.217893,0.03941706,-0.5574877,1.08994,-0.1070801,-0.788631,0.9727582,-0.05931602,-0.8408329,0.9099752,0.3192201,-0.2943347,1.307704,0.4157653,-0.6331905,1.369545,0.4932224,-0.9050502,1.404634,0.5720506,-0.9442347,1.37001,
